"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"U8","SSI2140","SSOP-20_3.9x8.7mm_P0.635mm","198.000000","-170.000000","0.000000","top"
"U11","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","112.000000","-130.000000","270.000000","top"
"U12","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","112.000000","-156.000000","270.000000","top"
"U13","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","135.000000","-130.000000","270.000000","top"
"U14","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","135.000000","-156.000000","270.000000","top"
"U15","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","175.000000","-130.000000","270.000000","top"
"U16","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","175.000000","-156.000000","270.000000","top"
"U17","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","198.000000","-130.000000","270.000000","top"
"U18","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","198.000000","-156.000000","270.000000","top"
"U21","TL074","TSSOP-14_4.4x5mm_P0.65mm","112.000000","-143.000000","0.000000","top"
"U22","TL074","TSSOP-14_4.4x5mm_P0.65mm","135.000000","-143.000000","0.000000","top"
"U23","TL074","TSSOP-14_4.4x5mm_P0.65mm","175.000000","-143.000000","0.000000","top"
"U24","TL074","TSSOP-14_4.4x5mm_P0.65mm","198.000000","-143.000000","0.000000","top"
"U25","TL074","TSSOP-14_4.4x5mm_P0.65mm","158.000000","-164.000000","0.000000","top"
"U31","AD5754BREZ","HTSSOP-24-1EP_4.4x7.8mm_P0.65mm_EP3.2x5mm","155.000000","-116.000000","270.000000","top"
"U32","AD5754BREZ","HTSSOP-24-1EP_4.4x7.8mm_P0.65mm_EP3.2x5mm","155.000000","-127.000000","270.000000","top"
"U33","ADR421","SOIC-8_3.9x4.9mm_P1.27mm","149.000000","-155.000000","270.000000","top"
"U34","DAC128S085CIMTX","TSSOP-16_4.4x5mm_P0.65mm","155.000000","-138.000000","270.000000","top"
"U35","74HC4051","TSSOP-16_4.4x5mm_P0.65mm","155.000000","-147.000000","270.000000","top"
"U36","LM311","SOIC-8_3.9x4.9mm_P1.27mm","161.000000","-155.000000","270.000000","top"
